CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Name
14142,373,1,311.81,1,1,2,112,Lost Customers,1,Lost Customers
14143,134,1,115.8,2,1,1,211,Lost Customers,0,Regular Customers
14145,47,5,3148.2,3,4,5,345,Loyal Customers,0,Regular Customers
14146,9,6,2949.57,5,4,5,545,Champions,0,Regular Customers
14147,49,3,468.4,3,3,2,332,Potential Loyalists,0,Regular Customers
14148,234,1,157.2,1,1,1,111,Lost Customers,1,Lost Customers
14149,213,3,259.43,1,3,2,132,At Risk,1,Lost Customers
14150,36,2,658.64,3,2,3,323,Potential Loyalists,0,Regular Customers
14152,75,3,611.09,2,3,3,233,At Risk,0,Regular Customers
14154,239,2,1345.62,1,2,4,124,Lost Customers,1,Lost Customers
14155,266,1,118.75,1,1,1,111,Lost Customers,1,Lost Customers
14156,10,66,113384.14,5,5,5,555,Champions,2,VIP Champions
14157,20,3,400.43,4,3,2,432,Potential Loyalists,0,Regular Customers
14158,40,1,507.66,3,1,3,313,Potential Loyalists,0,Regular Customers
14159,20,14,4678.3,4,5,5,455,Champions,0,Regular Customers
14161,216,3,1110.52,1,3,4,134,At Risk,1,Lost Customers
14162,174,2,289.36,2,2,2,222,Lost Customers,1,Lost Customers
14163,87,4,2445.91,2,4,5,245,At Risk,0,Regular Customers
14164,71,2,1631.77,2,2,4,224,Lost Customers,0,Regular Customers
14165,276,1,122.54,1,1,1,111,Lost Customers,1,Lost Customers
14167,39,4,574.84,3,4,3,343,Loyal Customers,0,Regular Customers
14171,98,1,363.79,2,1,2,212,Lost Customers,0,Regular Customers
14173,11,4,450.84,5,4,2,542,Potential Loyalists,0,Regular Customers
14174,33,1,134.46,3,1,1,311,Potential Loyalists,0,Regular Customers
14175,51,7,3108.06,3,5,5,355,Loyal Customers,0,Regular Customers
14176,297,5,574.0,1,4,3,143,At Risk,1,Lost Customers
14177,85,5,554.46,2,4,3,243,At Risk,0,Regular Customers
14178,9,7,1620.93,5,5,4,554,Champions,0,Regular Customers
14179,41,2,719.78,3,2,3,323,Potential Loyalists,0,Regular Customers
14180,11,31,4640.77,5,5,5,555,Champions,3,Loyal High Spenders
14184,67,1,452.89,3,1,2,312,Potential Loyalists,0,Regular Customers
14185,331,1,197.65,1,1,1,111,Lost Customers,1,Lost Customers
14188,9,10,2018.91,5,5,4,554,Champions,0,Regular Customers
14189,2,24,4604.31,5,5,5,555,Champions,0,Regular Customers
14191,2,14,4660.01,5,5,5,555,Champions,0,Regular Customers
14193,68,2,853.39,3,2,3,323,Potential Loyalists,0,Regular Customers
14194,5,32,11216.75,5,5,5,555,Champions,3,Loyal High Spenders
14195,202,3,962.7,1,3,4,134,At Risk,1,Lost Customers
14196,107,1,335.52,2,1,2,212,Lost Customers,0,Regular Customers
14198,4,7,663.5,5,5,3,553,Loyal Customers,0,Regular Customers
14199,218,1,185.4,1,1,1,111,Lost Customers,1,Lost Customers
14201,60,9,688.04,3,5,3,353,Loyal Customers,0,Regular Customers
14204,2,1,161.03,5,1,1,511,New Customers,0,Regular Customers
14205,11,4,218.78,5,4,1,541,Potential Loyalists,0,Regular Customers
14206,239,2,308.26,1,2,2,122,Lost Customers,1,Lost Customers
14208,95,1,151.74,2,1,1,211,Lost Customers,0,Regular Customers
14209,11,7,2067.13,5,5,5,555,Champions,0,Regular Customers
14210,91,7,1900.89,2,5,4,254,At Risk,0,Regular Customers
14211,53,13,2208.3,3,5,5,355,Loyal Customers,0,Regular Customers
14212,90,1,1070.48,2,1,4,214,Lost Customers,0,Regular Customers
14214,31,7,1000.23,4,5,4,454,Champions,0,Regular Customers
14215,12,7,1777.92,4,5,4,454,Champions,0,Regular Customers
14216,3,4,1839.3,5,4,4,544,Champions,0,Regular Customers
14217,2,24,1925.36,5,5,4,554,Champions,0,Regular Customers
14218,43,1,169.48000000000002,3,1,1,311,Potential Loyalists,0,Regular Customers
14219,4,1,89.94,5,1,1,511,New Customers,0,Regular Customers
14220,247,2,632.4,1,2,3,123,Lost Customers,1,Lost Customers
14221,42,10,3427.85,3,5,5,355,Loyal Customers,0,Regular Customers
14222,177,1,683.17,1,1,3,113,Lost Customers,1,Lost Customers
14223,92,4,975.23,2,4,4,244,At Risk,0,Regular Customers
14224,110,4,1050.12,2,4,4,244,At Risk,0,Regular Customers
14226,29,7,2201.64,4,5,5,455,Champions,0,Regular Customers
14227,26,15,3315.71,4,5,5,455,Champions,0,Regular Customers
14229,52,5,1450.6,3,4,4,344,Loyal Customers,0,Regular Customers
14231,179,5,822.0600000000001,1,4,3,143,At Risk,1,Lost Customers
14232,32,8,2043.93,3,5,5,355,Loyal Customers,0,Regular Customers
14233,44,5,1447.51,3,4,4,344,Loyal Customers,0,Regular Customers
14234,22,4,775.46,4,4,3,443,Loyal Customers,0,Regular Customers
14235,10,6,3093.86,5,4,5,545,Champions,0,Regular Customers
14236,81,2,490.86,2,2,3,223,Lost Customers,0,Regular Customers
14237,373,1,161.0,1,1,1,111,Lost Customers,1,Lost Customers
14238,326,1,146.85,1,1,1,111,Lost Customers,1,Lost Customers
14239,43,13,2323.5,3,5,5,355,Loyal Customers,0,Regular Customers
14240,30,2,890.34,4,2,3,423,New Customers,0,Regular Customers
14241,184,1,213.7,1,1,1,111,Lost Customers,1,Lost Customers
14242,235,2,280.55,1,2,2,122,Lost Customers,1,Lost Customers
14243,9,14,2535.88,5,5,5,555,Champions,0,Regular Customers
14245,176,5,1677.48,1,4,4,144,At Risk,1,Lost Customers
14246,111,3,1474.06,2,3,4,234,At Risk,0,Regular Customers
14247,278,1,136.77,1,1,1,111,Lost Customers,1,Lost Customers
14248,318,1,302.58,1,1,2,112,Lost Customers,1,Lost Customers
14250,7,3,1904.05,5,3,4,534,Loyal Customers,0,Regular Customers
14251,2,5,2879.7000000000003,5,4,5,545,Champions,0,Regular Customers
14256,254,3,935.06,1,3,4,134,At Risk,1,Lost Customers
14257,51,6,3087.27,3,4,5,345,Loyal Customers,0,Regular Customers
14258,9,10,12650.08,5,5,5,555,Champions,0,Regular Customers
14259,142,1,120.0,2,1,1,211,Lost Customers,1,Lost Customers
14261,51,2,1163.45,3,2,4,324,Potential Loyalists,0,Regular Customers
14262,8,8,2618.23,5,5,5,555,Champions,0,Regular Customers
14264,155,3,319.47,2,3,2,232,At Risk,1,Lost Customers
14265,109,2,530.18,2,2,3,223,Lost Customers,0,Regular Customers
14267,151,7,1279.09,2,5,4,254,At Risk,1,Lost Customers
14270,332,1,492.65,1,1,3,113,Lost Customers,1,Lost Customers
14271,226,1,112.32,1,1,1,111,Lost Customers,1,Lost Customers
14272,74,2,437.96,2,2,2,222,Lost Customers,0,Regular Customers
14273,51,4,559.97,3,4,3,343,Loyal Customers,0,Regular Customers
14276,88,5,1019.39,2,4,4,244,At Risk,0,Regular Customers
14277,15,4,3957.0,4,4,5,445,Champions,0,Regular Customers
14280,197,1,134.04,1,1,1,111,Lost Customers,1,Lost Customers
14282,3,15,3729.34,5,5,5,555,Champions,0,Regular Customers
14284,31,3,578.45,4,3,3,433,Loyal Customers,0,Regular Customers
14285,21,4,1910.01,4,4,4,444,Champions,0,Regular Customers
14286,24,5,4595.81,4,4,5,445,Champions,0,Regular Customers
14287,8,4,151.23,5,4,1,541,Potential Loyalists,0,Regular Customers
14288,212,2,413.85,1,2,2,122,Lost Customers,1,Lost Customers
14289,9,6,911.26,5,4,3,543,Loyal Customers,0,Regular Customers
14290,11,6,2307.45,5,4,5,545,Champions,0,Regular Customers
14291,2,12,3873.3,5,5,5,555,Champions,0,Regular Customers
14292,8,14,4819.33,5,5,5,555,Champions,0,Regular Customers
14293,3,4,1046.56,5,4,4,544,Champions,0,Regular Customers
14295,40,2,154.70000000000002,3,2,1,321,Potential Loyalists,0,Regular Customers
14297,18,6,1284.06,4,4,4,444,Champions,0,Regular Customers
14298,3,45,50862.44,5,5,5,555,Champions,3,Loyal High Spenders
14299,8,18,2855.35,5,5,5,555,Champions,0,Regular Customers
14300,19,1,43.2,4,1,1,411,New Customers,0,Regular Customers
14301,108,2,632.04,2,2,3,223,Lost Customers,0,Regular Customers
14304,223,2,197.1,1,2,1,121,Lost Customers,1,Lost Customers
14305,71,5,1803.76,2,4,4,244,At Risk,0,Regular Customers
14306,51,3,2083.42,3,3,5,335,Loyal Customers,0,Regular Customers
14307,89,6,2995.72,2,4,5,245,At Risk,0,Regular Customers
14309,8,10,2319.68,5,5,5,555,Champions,0,Regular Customers
14311,225,2,229.71,1,2,1,121,Lost Customers,1,Lost Customers
14312,47,6,1611.59,3,4,4,344,Loyal Customers,0,Regular Customers
14314,107,1,120.0,2,1,1,211,Lost Customers,0,Regular Customers
14315,21,7,2456.98,4,5,5,455,Champions,0,Regular Customers
14317,65,1,508.58,3,1,3,313,Potential Loyalists,0,Regular Customers
14320,207,3,343.11,1,3,2,132,At Risk,1,Lost Customers
14321,11,5,1530.75,5,4,4,544,Champions,0,Regular Customers
14323,115,4,574.26,2,4,3,243,At Risk,0,Regular Customers
14326,235,2,166.85,1,2,1,121,Lost Customers,1,Lost Customers
14327,163,1,311.65,2,1,2,212,Lost Customers,1,Lost Customers
14329,9,14,4928.74,5,5,5,555,Champions,0,Regular Customers
14331,124,2,462.66,2,2,2,222,Lost Customers,0,Regular Customers
14332,23,3,866.3100000000001,4,3,3,433,Loyal Customers,0,Regular Customers
14333,64,2,351.45,3,2,2,322,Potential Loyalists,0,Regular Customers
14334,17,9,2539.46,4,5,5,455,Champions,0,Regular Customers
14335,16,2,468.26,4,2,2,422,New Customers,0,Regular Customers
14336,17,4,1614.91,4,4,4,444,Champions,0,Regular Customers
14338,158,4,554.22,2,4,3,243,At Risk,1,Lost Customers
14339,235,4,289.91,1,4,2,142,At Risk,1,Lost Customers
14340,219,1,134.7,1,1,1,111,Lost Customers,1,Lost Customers
14341,45,9,2166.38,3,5,5,355,Loyal Customers,0,Regular Customers
14342,21,6,607.71,4,4,3,443,Loyal Customers,0,Regular Customers
14344,127,8,889.9300000000001,2,5,3,253,At Risk,0,Regular Customers
14345,39,1,108.98,3,1,1,311,Potential Loyalists,0,Regular Customers
14346,121,2,1021.58,2,2,4,224,Lost Customers,0,Regular Customers
14348,260,1,409.57,1,1,2,112,Lost Customers,1,Lost Customers
14349,10,1,133.5,5,1,1,511,New Customers,0,Regular Customers
14350,271,2,258.7,1,2,2,122,Lost Customers,1,Lost Customers
14351,165,1,51.0,2,1,1,211,Lost Customers,1,Lost Customers
14352,157,4,1078.96,2,4,4,244,At Risk,1,Lost Customers
14353,215,1,90.6,1,1,1,111,Lost Customers,1,Lost Customers
14354,6,2,163.62,5,2,1,521,New Customers,0,Regular Customers
14355,366,1,174.4,1,1,1,111,Lost Customers,1,Lost Customers
14356,60,4,666.9399999999999,3,4,3,343,Loyal Customers,0,Regular Customers
14357,43,1,225.77,3,1,1,311,Potential Loyalists,0,Regular Customers
14359,19,6,882.58,4,4,3,443,Loyal Customers,0,Regular Customers
14360,32,4,2128.23,3,4,5,345,Loyal Customers,0,Regular Customers
14362,22,1,161.2,4,1,1,411,New Customers,0,Regular Customers
14364,109,8,3717.35,2,5,5,255,At Risk,0,Regular Customers
14367,8,19,9167.82,5,5,5,555,Champions,0,Regular Customers
14368,320,1,155.0,1,1,1,111,Lost Customers,1,Lost Customers
14371,295,1,100.5,1,1,1,111,Lost Customers,1,Lost Customers
14373,358,1,76.55,1,1,1,111,Lost Customers,1,Lost Customers
14375,185,1,257.68,1,1,2,112,Lost Customers,1,Lost Customers
14377,191,2,617.05,1,2,3,123,Lost Customers,1,Lost Customers
14379,44,2,348.1,3,2,2,322,Potential Loyalists,0,Regular Customers
14381,52,1,202.68,3,1,1,311,Potential Loyalists,0,Regular Customers
14382,26,1,626.07,4,1,3,413,New Customers,0,Regular Customers
14383,38,3,1247.69,3,3,4,334,Loyal Customers,0,Regular Customers
14385,9,3,202.11,5,3,1,531,Potential Loyalists,0,Regular Customers
14386,297,1,142.4,1,1,1,111,Lost Customers,1,Lost Customers
14387,33,3,1770.56,3,3,4,334,Loyal Customers,0,Regular Customers
14388,9,10,3172.04,5,5,5,555,Champions,0,Regular Customers
14389,9,5,999.72,5,4,4,544,Champions,0,Regular Customers
14390,10,13,4592.47,5,5,5,555,Champions,0,Regular Customers
14393,218,1,67.95,1,1,1,111,Lost Customers,1,Lost Customers
14395,2,12,3471.91,5,5,5,555,Champions,0,Regular Customers
14396,65,2,487.99,3,2,3,323,Potential Loyalists,0,Regular Customers
14397,1,23,2556.68,5,5,5,555,Champions,0,Regular Customers
14400,141,2,559.7,2,2,3,223,Lost Customers,1,Lost Customers
14401,4,14,4039.98,5,5,5,555,Champions,0,Regular Customers
14403,130,5,1426.31,2,4,4,244,At Risk,0,Regular Customers
14404,34,7,1434.72,3,5,4,354,Loyal Customers,0,Regular Customers
14406,119,1,156.75,2,1,1,211,Lost Customers,0,Regular Customers
14407,107,9,2111.08,2,5,5,255,At Risk,0,Regular Customers
14408,11,7,2606.53,5,5,5,555,Champions,0,Regular Customers
14409,71,7,1908.25,2,5,4,254,At Risk,0,Regular Customers
14410,16,15,576.3,4,5,3,453,Loyal Customers,0,Regular Customers
14411,311,1,1063.0,1,1,4,114,Lost Customers,1,Lost Customers
14412,35,3,761.3299999999999,3,3,3,333,Loyal Customers,0,Regular Customers
14413,362,1,122.7,1,1,1,111,Lost Customers,1,Lost Customers
14414,92,8,1485.13,2,5,4,254,At Risk,0,Regular Customers
14415,1,18,5811.56,5,5,5,555,Champions,0,Regular Customers
14416,22,2,490.22,4,2,3,423,New Customers,0,Regular Customers
14418,4,3,1937.25,5,3,4,534,Loyal Customers,0,Regular Customers
14419,11,6,1058.06,5,4,4,544,Champions,0,Regular Customers
14420,85,2,385.87,2,2,2,222,Lost Customers,0,Regular Customers
14421,57,2,813.11,3,2,3,323,Potential Loyalists,0,Regular Customers
14422,1,6,4263.64,5,4,5,545,Champions,0,Regular Customers
14423,218,1,265.2,1,1,2,112,Lost Customers,1,Lost Customers
14424,18,1,322.08,4,1,2,412,New Customers,0,Regular Customers
14426,19,16,3918.9,4,5,5,455,Champions,0,Regular Customers
14427,50,2,363.34,3,2,2,322,Potential Loyalists,0,Regular Customers
14428,7,7,1230.14,5,5,4,554,Champions,0,Regular Customers
14431,299,2,397.7600000000001,1,2,2,122,Lost Customers,1,Lost Customers
14432,10,6,2255.51,5,4,5,545,Champions,0,Regular Customers
14434,22,6,1372.8,4,4,4,444,Champions,0,Regular Customers
14436,99,1,89.06,2,1,1,211,Lost Customers,0,Regular Customers
14438,306,1,131.9,1,1,1,111,Lost Customers,1,Lost Customers
14439,320,1,2661.24,1,1,5,115,Lost Customers,1,Lost Customers
14440,8,5,2357.68,5,4,5,545,Champions,0,Regular Customers
14441,1,10,1545.14,5,5,4,554,Champions,0,Regular Customers
14442,2,5,1544.62,5,4,4,544,Champions,0,Regular Customers
14443,54,7,1400.88,3,5,4,354,Loyal Customers,0,Regular Customers
14446,1,4,1039.58,5,4,4,544,Champions,0,Regular Customers
14447,19,5,1163.23,4,4,4,444,Champions,0,Regular Customers
14448,9,2,375.35,5,2,2,522,New Customers,0,Regular Customers
14449,19,4,907.1,4,4,3,443,Loyal Customers,0,Regular Customers
14450,181,3,483.25,1,3,3,133,At Risk,1,Lost Customers
14451,60,2,662.59,3,2,3,323,Potential Loyalists,0,Regular Customers
14452,11,2,264.44,5,2,2,522,New Customers,0,Regular Customers
14453,190,1,119.93,1,1,1,111,Lost Customers,1,Lost Customers
14456,5,14,3047.63,5,5,5,555,Champions,0,Regular Customers
14457,311,1,113.64,1,1,1,111,Lost Customers,1,Lost Customers
14459,155,1,1837.92,2,1,4,214,Lost Customers,1,Lost Customers
14460,110,4,383.34,2,4,2,242,At Risk,0,Regular Customers
14461,148,3,2103.06,2,3,5,235,At Risk,1,Lost Customers
14462,64,15,1965.9,3,5,4,354,Loyal Customers,0,Regular Customers
14463,98,3,529.62,2,3,3,233,At Risk,0,Regular Customers
14465,247,3,1058.62,1,3,4,134,At Risk,1,Lost Customers
14466,29,7,2272.4,4,5,5,455,Champions,0,Regular Customers
14467,18,4,598.76,4,4,3,443,Loyal Customers,0,Regular Customers
14470,12,2,461.19,4,2,2,422,New Customers,0,Regular Customers
14472,104,8,1936.84,2,5,4,254,At Risk,0,Regular Customers
14473,74,2,234.34,2,2,1,221,Lost Customers,0,Regular Customers
14474,43,2,537.71,3,2,3,323,Potential Loyalists,0,Regular Customers
14475,72,6,799.82,2,4,3,243,At Risk,0,Regular Customers
14476,257,1,215.7,1,1,1,111,Lost Customers,1,Lost Customers
14477,20,5,1307.81,4,4,4,444,Champions,0,Regular Customers
14479,254,2,316.25,1,2,2,122,Lost Customers,1,Lost Customers
14480,11,1,279.05,5,1,2,512,New Customers,0,Regular Customers
14481,165,2,636.51,2,2,3,223,Lost Customers,1,Lost Customers
14482,18,6,2068.15,4,4,5,445,Champions,0,Regular Customers
14483,150,2,129.20000000000002,2,2,1,221,Lost Customers,1,Lost Customers
14484,50,1,321.92,3,1,2,312,Potential Loyalists,0,Regular Customers
14485,39,1,165.75,3,1,1,311,Potential Loyalists,0,Regular Customers
14487,27,7,1183.58,4,5,4,454,Champions,0,Regular Customers
14488,51,2,1047.43,3,2,4,324,Potential Loyalists,0,Regular Customers
14489,207,1,463.38,1,1,2,112,Lost Customers,1,Lost Customers
14491,175,2,340.93,1,2,2,122,Lost Customers,1,Lost Customers
14493,7,7,2362.84,5,5,5,555,Champions,0,Regular Customers
14494,26,1,139.56,4,1,1,411,New Customers,0,Regular Customers
14495,51,2,123.8,3,2,1,321,Potential Loyalists,0,Regular Customers
14496,312,2,538.8100000000001,1,2,3,123,Lost Customers,1,Lost Customers
14497,301,2,457.47,1,2,2,122,Lost Customers,1,Lost Customers
14498,43,5,1957.32,3,4,4,344,Loyal Customers,0,Regular Customers
14499,26,3,815.32,4,3,3,433,Loyal Customers,0,Regular Customers
14500,88,3,356.85,2,3,2,232,At Risk,0,Regular Customers
14501,64,3,190.31,3,3,1,331,Potential Loyalists,0,Regular Customers
14502,20,14,2351.02,4,5,5,455,Champions,0,Regular Customers
14503,3,6,3543.26,5,4,5,545,Champions,0,Regular Customers
14504,47,4,673.26,3,4,3,343,Loyal Customers,0,Regular Customers
14505,17,11,5818.7,4,5,5,455,Champions,0,Regular Customers
14506,17,5,2012.17,4,4,4,444,Champions,0,Regular Customers
14507,24,7,1368.18,4,5,4,454,Champions,0,Regular Customers
14508,22,2,276.42,4,2,2,422,New Customers,0,Regular Customers
14511,11,6,1267.41,5,4,4,544,Champions,0,Regular Customers
14512,188,2,275.28,1,2,2,122,Lost Customers,1,Lost Customers
14513,101,4,438.49,2,4,2,242,At Risk,0,Regular Customers
14514,61,3,1055.35,3,3,4,334,Loyal Customers,0,Regular Customers
14515,18,6,2102.09,4,4,5,445,Champions,0,Regular Customers
14517,33,2,330.45,3,2,2,322,Potential Loyalists,0,Regular Customers
14518,64,1,174.37,3,1,1,311,Potential Loyalists,0,Regular Customers
14520,2,2,270.6,5,2,2,522,New Customers,0,Regular Customers
14522,24,4,974.54,4,4,4,444,Champions,0,Regular Customers
14523,108,1,241.09,2,1,1,211,Lost Customers,0,Regular Customers
14524,32,9,1867.68,3,5,4,354,Loyal Customers,0,Regular Customers
14525,9,13,4221.37,5,5,5,555,Champions,0,Regular Customers
14527,3,86,7711.38,5,5,5,555,Champions,3,Loyal High Spenders
14528,37,1,364.22,3,1,2,312,Potential Loyalists,0,Regular Customers
14529,60,3,620.04,3,3,3,333,Loyal Customers,0,Regular Customers
14530,26,6,2925.91,4,4,5,445,Champions,0,Regular Customers
14532,236,4,932.85,1,4,4,144,At Risk,1,Lost Customers
14533,25,9,1812.62,4,5,4,454,Champions,0,Regular Customers
14534,3,25,4075.35,5,5,5,555,Champions,0,Regular Customers
14535,59,4,2841.09,3,4,5,345,Loyal Customers,0,Regular Customers
14536,260,1,171.8,1,1,1,111,Lost Customers,1,Lost Customers
14537,58,1,355.56,3,1,2,312,Potential Loyalists,0,Regular Customers
14538,65,2,388.25,3,2,2,322,Potential Loyalists,0,Regular Customers
14539,16,2,537.48,4,2,3,423,New Customers,0,Regular Customers
14540,10,3,996.26,5,3,4,534,Loyal Customers,0,Regular Customers
14541,59,8,1461.65,3,5,4,354,Loyal Customers,0,Regular Customers
14542,186,1,103.25,1,1,1,111,Lost Customers,1,Lost Customers
14543,4,21,2916.17,5,5,5,555,Champions,0,Regular Customers
14544,24,2,2024.45,4,2,5,425,New Customers,0,Regular Customers
14546,4,9,2487.02,5,5,5,555,Champions,0,Regular Customers
14547,4,9,3986.74,5,5,5,555,Champions,0,Regular Customers
14548,151,2,652.8,2,2,3,223,Lost Customers,1,Lost Customers
14549,311,1,289.24,1,1,2,112,Lost Customers,1,Lost Customers
14550,11,2,765.62,5,2,3,523,New Customers,0,Regular Customers
14551,18,2,186.23,4,2,1,421,New Customers,0,Regular Customers
14552,152,1,165.07,2,1,1,211,Lost Customers,1,Lost Customers
14553,19,5,859.27,4,4,3,443,Loyal Customers,0,Regular Customers
14554,10,4,2381.04,5,4,5,545,Champions,0,Regular Customers
14555,57,2,324.14,3,2,2,322,Potential Loyalists,0,Regular Customers
14560,7,24,2174.18,5,5,5,555,Champions,0,Regular Customers
14561,76,3,1080.76,2,3,4,234,At Risk,0,Regular Customers
14562,4,22,4709.22,5,5,5,555,Champions,0,Regular Customers
14565,96,6,3073.77,2,4,5,245,At Risk,0,Regular Customers
14566,111,1,1432.0,2,1,4,214,Lost Customers,0,Regular Customers
14567,35,3,1524.46,3,3,4,334,Loyal Customers,0,Regular Customers
14569,1,1,227.39,5,1,1,511,New Customers,0,Regular Customers
14570,281,2,218.06,1,2,1,121,Lost Customers,1,Lost Customers
14572,3,10,2803.69,5,5,5,555,Champions,0,Regular Customers
14573,180,13,1603.72,1,5,4,154,At Risk,1,Lost Customers
14576,372,1,35.400000000000006,1,1,1,111,Lost Customers,1,Lost Customers
14577,13,4,859.71,4,4,3,443,Loyal Customers,0,Regular Customers
14578,3,1,168.63,5,1,1,511,New Customers,0,Regular Customers
14581,17,1,138.6,4,1,1,411,New Customers,0,Regular Customers
14582,41,1,114.11,3,1,1,311,Potential Loyalists,0,Regular Customers
14583,6,5,1052.55,5,4,4,544,Champions,0,Regular Customers
14584,169,5,1029.26,2,4,4,244,At Risk,1,Lost Customers
14585,50,1,157.05,3,1,1,311,Potential Loyalists,0,Regular Customers
14586,227,3,134.16,1,3,1,131,At Risk,1,Lost Customers
14587,19,10,1598.24,4,5,4,454,Champions,0,Regular Customers
14589,372,1,39.75,1,1,1,111,Lost Customers,1,Lost Customers
14591,15,4,1447.14,4,4,4,444,Champions,0,Regular Customers
14592,35,3,570.46,3,3,3,333,Loyal Customers,0,Regular Customers
